key,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,projectId,programmeAcronym,extensions,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,decimalLatitude,decimalLongitude,continent,gadm,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,lastInterpreted,license,isSequenced,identifiers,media,facts,relations,isInCluster,dnaSequenceID,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,identifier,dataGeneralizations,locality,gbifID,occurrenceID,infraspecificEpithet,dateIdentified,identifiedBy
2006014786,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.652+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,6365559,6,7707728,220,408,6654,6365546.0,6365559.0,6365559,Rhynchoglossum obliquum Blume,Rhynchoglossum obliquum Blume,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Rhynchoglossum,Rhynchoglossum obliquum,Rhynchoglossum,obliquum,SPECIES,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.652+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006849'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/1906/45726957662_238297ea66_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006849,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014786,herb:catalog:HerbAnda:Plant:00006849,,,
2006014730,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.548+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,6365559,6,7707728,220,408,6654,6365546.0,6365559.0,6365559,Rhynchoglossum obliquum Blume,Rhynchoglossum obliquum Blume,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Rhynchoglossum,Rhynchoglossum obliquum,Rhynchoglossum,obliquum,SPECIES,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.548+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006850'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4813/45726956652_e350e6cf9c_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006850,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014730,herb:catalog:HerbAnda:Plant:00006850,,,
2006014797,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.547+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,6365559,6,7707728,220,408,6654,6365546.0,6365559.0,6365559,Rhynchoglossum obliquum Blume,Rhynchoglossum obliquum Blume,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Rhynchoglossum,Rhynchoglossum obliquum,Rhynchoglossum,obliquum,SPECIES,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.547+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006855'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/1936/45726952962_665d17708d_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006855,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014797,herb:catalog:HerbAnda:Plant:00006855,,,
2006014811,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.542+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5589488,6,7707728,220,408,6654,3172659.0,5589488.0,5589488,Cyrtandra pendula Blume,Cyrtandra pendula Blume,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra pendula,Cyrtandra,pendula,SPECIES,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.542+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006870'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/1943/44864259055_571f84c384_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006870,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014811,herb:catalog:HerbAnda:Plant:00006870,,,
2006014761,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.543+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.543+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006871'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4886/44864257425_fd54955b45_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006871,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014761,herb:catalog:HerbAnda:Plant:00006871,,,
2006014802,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.541+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5589488,6,7707728,220,408,6654,3172659.0,5589488.0,5589488,Cyrtandra pendula Blume,Cyrtandra pendula Blume,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra pendula,Cyrtandra,pendula,SPECIES,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.541+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006872'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/1915/45726945322_0dc647fc91_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006872,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014802,herb:catalog:HerbAnda:Plant:00006872,,,
2006014861,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.543+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5589488,6,7707728,220,408,6654,3172659.0,5589488.0,5589488,Cyrtandra pendula Blume,Cyrtandra pendula Blume,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra pendula,Cyrtandra,pendula,SPECIES,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.543+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006873'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4879/45777248931_37f9813e5e_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006873,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014861,herb:catalog:HerbAnda:Plant:00006873,,,
2006014770,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.541+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,5589488,6,7707728,220,408,6654,3172659.0,5589488.0,5589488,Cyrtandra pendula Blume,Cyrtandra pendula Blume,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra pendula,Cyrtandra,pendula,SPECIES,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.541+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006874'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4895/45777247801_6189b6148e_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006874,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014770,herb:catalog:HerbAnda:Plant:00006874,,,
2006014832,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.542+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:44.542+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006876'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/1978/45777245841_8b7cc1ee68_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006876,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014832,herb:catalog:HerbAnda:Plant:00006876,,,
2006014822,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.542+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES', 'IDENTIFIED_DATE_INVALID']",2025-02-06T17:50:44.542+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006877'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4826/45726940572_1a05dc159d_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006877,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014822,herb:catalog:HerbAnda:Plant:00006877,,,
2006014803,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.543+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.543+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006879'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4866/45726938432_a7d5bc47d9_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006879,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014803,herb:catalog:HerbAnda:Plant:00006879,,,
2006014810,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.540+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.540+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006880'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4809/45726936982_9f9ab99ac6_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006880,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014810,herb:catalog:HerbAnda:Plant:00006880,,,
2006014835,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.541+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.541+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006881'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/1939/45726936192_a7bf70cee6_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006881,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014835,herb:catalog:HerbAnda:Plant:00006881,,,
2006014804,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.539+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.539+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006882'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4859/45726935262_d94826982b_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006882,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014804,herb:catalog:HerbAnda:Plant:00006882,,,
2006014827,3e0987c4-375f-4d68-b2ac-5e4e3a6d3d6d,43f4255c-f218-4a17-857a-ba3ac8456191,f66ca88d-1f6a-49dc-b33b-32960faee57e,fbca90e3-8aed-48b1-84e3-369afbd000ce,ID,EML,2025-01-21T18:10:50.659+00:00,2025-02-06T17:50:44.539+00:00,299,BIFA3_17,BIFA,{},PRESERVED_SPECIMEN,PRESENT,3172659,6,7707728,220,408,6654,3172659.0,,3172659,Cyrtandra J.R.Forst. & G.Forst.,Cyrtandra J.R.Forst. & G.Forst.,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Cyrtandra,,Cyrtandra,,GENUS,ACCEPTED,NE,-0.281023,100.142317,ASIA,"{'level0': {'gid': 'IDN', 'name': 'Indonesia'}, 'level1': {'gid': 'IDN.30_1', 'name': 'Sumatera Barat'}, 'level2': {'gid': 'IDN.30.1_1', 'name': 'Agam'}, 'level3': {'gid': 'IDN.30.1.15_1', 'name': 'Tanjung Raya'}}",2012,12,29,2012-12-29,364,364,"['GEODETIC_DATUM_ASSUMED_WGS84', 'CONTINENT_DERIVED_FROM_COORDINATES']",2025-02-06T17:50:44.539+00:00,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': 'herb:catalog:HerbAnda:Plant:00006883'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'identifier': 'https://live.staticflickr.com/4913/45726934692_5076b9e54d_o_d.jpg'}]",[],[],False,[],WGS84,Magnoliopsida,ID,[],[],ASIA,Indonesia,ASIA,herb:catalog:HerbAnda:Plant:00006883,Coordinates generalized from original GPS coordinates to the nearest half degree grid cell,Sumatra,2006014827,herb:catalog:HerbAnda:Plant:00006883,,,
